PairIndex,Response,Drug1,Drug2,Conc1,Conc2,ConcUnit
1,0.0,hsa-miR-124-3p,hsa-miR-363-3p,0.0,0.0,nM
2,66.4865029516853,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,5.0,nM
2,90.70567565786978,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,2.5,nM
2,70.18510544312495,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,1.0,nM
2,99.93452797946794,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.5,nM
2,69.93224046901958,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.0,nM
2,55.34372300777555,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,5.0,nM
2,100.0,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,2.5,nM
2,82.69778498041684,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,1.0,nM
2,52.50752912979655,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.5,nM
2,45.30442122616158,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.0,nM
2,20.37651171822321,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,5.0,nM
2,79.10185412490337,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,2.5,nM
2,72.05586163458771,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,1.0,nM
2,97.40988850864649,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.5,nM
2,34.6529691295413,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.0,nM
2,28.91326114155289,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,5.0,nM
2,60.11785382158746,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,2.5,nM
2,67.13179030398085,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,1.0,nM
2,54.935756473445764,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.5,nM
2,15.551040727458833,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.0,nM
2,21.840513174404638,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,5.0,nM
2,21.728182018005814,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,2.5,nM
2,23.731599692349505,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,1.0,nM
2,20.64156442664334,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.5,nM
2,3.2165139580463133,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.0,nM
2,31.126625180537353,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,5.0,nM
2,42.935807421313676,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,2.5,nM
2,49.22283011622626,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,1.0,nM
2,37.802862037454226,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.5,nM
2,65.2789582768608,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.0,nM
2,79.34587035056134,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,5.0,nM
2,47.065984733581224,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,2.5,nM
2,79.11385878166402,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,1.0,nM
2,75.50443249502094,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.5,nM
2,64.87850664022724,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.0,nM
2,33.46197117841451,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,5.0,nM
2,57.69775163414807,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,2.5,nM
2,57.887045107092405,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,1.0,nM
2,68.5783122127366,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.5,nM
2,56.437306264171994,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.0,nM
2,38.75789917530274,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,5.0,nM
2,41.46442183711753,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,2.5,nM
2,43.35449706952554,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,1.0,nM
2,49.47360277542782,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.5,nM
2,7.601795893164203,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.0,nM
2,33.713380250065974,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,5.0,nM
2,41.61383927518656,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,2.5,nM
2,28.984199334771144,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,1.0,nM
2,28.636107878605664,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.5,nM
2,0.058222149390289565,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.0,nM
2,59.66366456384078,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,5.0,nM
2,56.017483278720576,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,2.5,nM
2,51.39346734127898,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,1.0,nM
2,54.94804010552695,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.5,nM
2,73.74605976782956,hsa-miR-124-3p,hsa-miR-34b-5p,5.0,0.0,nM
2,50.95222428199969,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,5.0,nM
2,41.077195374271845,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,2.5,nM
2,72.37983916148667,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,1.0,nM
2,56.4704781733763,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.5,nM
2,56.031161787404294,hsa-miR-124-3p,hsa-miR-34b-5p,2.5,0.0,nM
2,36.8012011491656,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,5.0,nM
2,45.88519553558933,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,2.5,nM
2,88.16830793805008,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,1.0,nM
2,79.51970684715369,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.5,nM
2,36.096762310943326,hsa-miR-124-3p,hsa-miR-34b-5p,1.0,0.0,nM
2,40.114442825215505,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,5.0,nM
2,39.905900055156025,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,2.5,nM
2,52.8957058523277,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,1.0,nM
2,67.2864123753731,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.5,nM
2,33.11063663414811,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.0,nM
